video_id,title,published_at,duration,view_count,like_count,comment_count,is_collab,collab_partner,collab_category,collab_region,collab_summary,collab_confidence,classification_method,youtube_url
QAfZLeE4TiQ,PUBG MOBILE | Unleash the Crimson Hunt with the latest Gilt Set,2025-05-23T17:52:29+00:00,PT21S,57608,983,23,True,the latest Gilt Set,IP,Global,Collaboration with the latest Gilt Set,0.85,rule,https://www.youtube.com/watch?v=QAfZLeE4TiQ
TGpZ26_FdR0,PUBG MOBILE | Put Your Skills to the Test in WOW,2025-05-22T23:02:26+00:00,PT1M2S,2537277,209,35,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=TGpZ26_FdR0
6ekSBitp_c4,PUBG MOBILE | Exclusive New Leopard Buddy Sets,2025-05-22T18:15:26+00:00,PT13S,8022,427,10,True,clusive New Leopard Buddy Sets,IP,Global,Collaboration with clusive New Leopard Buddy Sets,0.85,rule,https://www.youtube.com/watch?v=6ekSBitp_c4
PoY_cYMSbRk,PUBG MOBILE | Master Special Vehicles! (Part 2),2025-05-20T02:38:43+00:00,PT1M59S,7998,94,13,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=PoY_cYMSbRk
J1xLADmE9rU,PUBG MOBILE | Master Special Vehicles (Part 1),2025-05-20T00:51:35+00:00,PT2M31S,3883,84,10,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=J1xLADmE9rU
wRNdGkfTopw,PUBG MOBILE | Summon the Epoch Cargo Train!,2025-05-17T19:00:58+00:00,PT1M41S,126202,597,75,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=wRNdGkfTopw
CqBJvXdq73M,PUBG MOBILE | How Durable is The New Pillar UAZ Vehicle 🛡️💥,2025-05-17T18:00:26+00:00,PT32S,24105,653,15,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=CqBJvXdq73M
coesdQ_W1Gg,PUBG MOBILE | Portable Military Servers - Metro Royale Tips,2025-05-17T05:00:45+00:00,PT24S,18188,622,19,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=coesdQ_W1Gg
s9v6G5iB0Pc,PUBG MOBILE | Stun Grenades Guide ⚡,2025-05-17T04:00:58+00:00,PT1M40S,3280,61,18,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=s9v6G5iB0Pc
x7be2K7V7NE,PUBG MOBILE | Secret Supply Zones - Part 2 🔥,2025-05-17T03:01:06+00:00,PT1M45S,2635,81,13,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=x7be2K7V7NE
yNrP5_AM-sA,PUBG MOBILE | Special Supply Zones - Part 1💥,2025-05-17T02:30:54+00:00,PT2M35S,2414,67,7,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=yNrP5_AM-sA
_KGAHbHLJxc,PUBG MOBILE | Attack on Titan has arrived!,2025-05-17T00:00:41+00:00,PT19S,42589,1979,29,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=_KGAHbHLJxc
eeO8bGQCceo,PUBG MOBILE | Hop on the Battle Train!,2025-05-16T23:00:41+00:00,PT1M1S,208730,715,35,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=eeO8bGQCceo
YGmiPAX_hKo,PUBG MOBILE | New Themed Area: Worn-Out Train,2025-05-16T21:00:38+00:00,PT30S,16536,539,11,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=YGmiPAX_hKo
Jx8BrQ0uaVc,PUBG MOBILE | Enter The Grid with these New Mythic Outfits,2025-05-15T23:06:26+00:00,PT54S,1108861,160,31,True,these New Mythic Outfits,IP,Global,Collaboration with these New Mythic Outfits,0.85,rule,https://www.youtube.com/watch?v=Jx8BrQ0uaVc
3HtjoDF60xU,PUBG MOBILE | Show Your Creativity in the Steampunk Film Festival,2025-05-15T19:00:51+00:00,PT1M2S,279473,229,6,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=3HtjoDF60xU
KRb6FNsQAGg,PUBG MOBILE | C8S24 Casual Season Team Arena Updates,2025-05-14T18:45:40+00:00,PT1M10S,7682,171,29,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=KRb6FNsQAGg
HwneFno0s4w,PUBG MOBILE | Claim the Rustborn Strider Set,2025-05-14T01:23:20+00:00,PT51S,5531,84,13,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=HwneFno0s4w
rh_fgIGqAbY,PUBG MOBILE x Attack On Titan | What Secrets Lie in the Basement,2025-05-14T00:00:29+00:00,PT35S,64371,1240,71,True,Attack on Titan,Anime,Global,Collaboration with Attack on Titan,0.85,rule,https://www.youtube.com/watch?v=rh_fgIGqAbY
gy94JsNovSI,PUBG MOBILE | Dive Into C8S24 Casual Season,2025-05-13T23:04:54+00:00,PT59S,3658,118,5,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=gy94JsNovSI
XkGZ2jz1RDs,PUBG MOBILE | Check Out the New Collection System,2025-05-13T21:00:33+00:00,PT1M34S,4176,37,3,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=XkGZ2jz1RDs
UV_Go_kigXs,PUBG MOBILE | New RP A13 Has Arrived!,2025-05-12T22:46:25+00:00,PT1M27S,11873,249,15,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=UV_Go_kigXs
iWiiZs-BGyE,PUBG MOBILE x Attack On Titan | The Colossal Titan Has Appeared in Erangel!,2025-05-12T01:00:25+00:00,PT31S,149781,3105,156,True,Attack on Titan,Anime,Global,Collaboration with Attack on Titan,0.85,rule,https://www.youtube.com/watch?v=iWiiZs-BGyE
6v9n_SpqYz4,PUBG MOBILE | Version 3.8 Classic Mode Update Overview,2025-05-11T20:00:42+00:00,PT3M2S,66901,446,38,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=6v9n_SpqYz4
GneP7nmUO6M,PUBG MOBILE x Shelby | Unleash Unrivalled Power with Shelby,2025-05-11T00:00:26+00:00,PT1M24S,8283,148,15,True,Shelby,IP,Global,Collaboration with Shelby,0.85,rule,https://www.youtube.com/watch?v=GneP7nmUO6M
8RWN_NXbeN8,PUBG MOBILE | 3.8 WOW Patch Notes – Everything You Need to Know!,2025-05-10T22:45:43+00:00,PT2M36S,1477374,81,5,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=8RWN_NXbeN8
KxUSV8_8rwI,PUBG MOBILE | Show Us Your Moves with the New Victory Dance,2025-05-10T20:29:17+00:00,PT18S,200487,5324,107,True,the New Victory Dance,IP,Global,Collaboration with the New Victory Dance,0.85,rule,https://www.youtube.com/watch?v=KxUSV8_8rwI
ZdE-31jdR5Y,PUBG MOBILE | WOW 3.8 Visual Programming Upgrade,2025-05-10T03:00:37+00:00,PT3M14S,453759,116,25,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=ZdE-31jdR5Y
YWXbck5XtdM,PUBG MOBILE | New Upgradable Collectibles in Metro Royale,2025-05-09T04:30:31+00:00,PT1M5S,1968,59,6,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=YWXbck5XtdM
uFeItkCReIo,PUBG MOBILE | Basic Updates in Classic Mode Version 3.8,2025-05-09T03:50:43+00:00,PT1M38S,16293,283,26,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=uFeItkCReIo
V0w67bvF48o,PUBG MOBILE | Fight for Fortune in Metro Royale,2025-05-09T02:41:39+00:00,PT56S,1626421,649,8,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=V0w67bvF48o
HnI4Xa1Izwo,PUBG MOBILE X Shelby American | Unrivalled Power | Collaboration Trailer,2025-05-09T00:15:02+00:00,PT1M7S,4503139,2251,20,True,Shelby American,IP,Global,Collaboration with Shelby American,0.85,rule,https://www.youtube.com/watch?v=HnI4Xa1Izwo
kqfsjODk1EE,PUBG MOBILE | Version 3.8 Classic Mode Updates,2025-05-08T22:43:49+00:00,PT2M17S,15027,395,47,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=kqfsjODk1EE
SFafi7eln9w,PUBG MOBILE | Dawn of the Steam Era,2025-05-08T10:00:53+00:00,PT1M9S,724467,2592,126,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=SFafi7eln9w
SjS7J-Yf4nY,PUBG MOBILE x Attack On Titan | Dedicate Your Heart To Victory,2025-05-08T06:30:54+00:00,PT1M7S,3077715,5219,206,True,Attack on Titan,Anime,Global,Collaboration with Attack on Titan,0.85,rule,https://www.youtube.com/watch?v=SjS7J-Yf4nY
WAJge5Tk9_4,PUBG MOBILE | Bronzework Bastion Items Available In Home,2025-05-08T06:30:38+00:00,PT21S,468807,306,4,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=WAJge5Tk9_4
fNEuqLHCQBM,PUBG MOBILE | Version 3.8 Home Update Overview,2025-05-08T01:06:36+00:00,PT1M44S,575401,405,18,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=fNEuqLHCQBM
MO5zf_mf5LA,PUBG MOBILE | Version 3.8 Strategy Character Items,2025-05-07T20:10:48+00:00,PT3M31S,44305,774,99,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=MO5zf_mf5LA
qNu9ivHFXs8,PUBG MOBILE x Attack On Titan | Coming In Version 3.8,2025-05-07T02:25:23+00:00,PT26S,24400,770,52,True,Attack on Titan,Anime,Global,Collaboration with Attack on Titan,0.85,rule,https://www.youtube.com/watch?v=qNu9ivHFXs8
dbaYI0PuJhM,PUBG MOBILE | Rondo Strategy - Map Features (Part 1),2025-05-06T23:00:39+00:00,PT1M36S,7753,147,16,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=dbaYI0PuJhM
4BaD1IgHd3c,PUBG MOBILE | Rondo Strategy - Rondo Basics (Part 2),2025-05-06T21:15:41+00:00,PT1M58S,7753,116,8,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=4BaD1IgHd3c
1WLj-L91Qkw,PUBG MOBILE | Rondo Strategy - Rondo Basics (Part 1),2025-05-06T21:00:59+00:00,PT2M7S,4412,124,5,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=1WLj-L91Qkw
dd6WiNiBXJc,PUBG MOBILE | Join The Home Construction Event,2025-05-06T20:00:31+00:00,PT25S,5028,127,6,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=dd6WiNiBXJc
eUent8fx62M,PUBG MOBILE | Version 3.8 Update Overview,2025-05-05T21:00:53+00:00,PT4M59S,376863,5807,360,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=eUent8fx62M
xW3KjTMYebc,PUBG MOBILE x Attack On Titan | Collaboration Teaser,2025-05-05T00:00:24+00:00,PT14S,82221,3001,222,True,Attack on Titan,Anime,Global,Collaboration with Attack on Titan,0.85,rule,https://www.youtube.com/watch?v=xW3KjTMYebc
jssLqryOdys,PUBG MOBILE | Exclusive Dynamic Items Available in the new Popularity Battle,2025-05-03T04:20:19+00:00,PT23S,17970,604,23,True,clusive Dynamic Items Available in the new Popularity Battle,IP,Global,Collaboration with clusive Dynamic Items Available in the new Popularity Battle,0.85,rule,https://www.youtube.com/watch?v=jssLqryOdys
e6iapCXoKZ0,"PUBG MOBILE | From The Devs! Confirmed - Steam Trains, Dinosaur Vehicles",2025-05-02T23:52:22+00:00,PT11S,14266,481,19,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=e6iapCXoKZ0
gfQWn7pB7fc,PUBG MOBILE | All Aboard For Version 3.8 🚂,2025-05-02T20:00:38+00:00,PT29S,19943,922,31,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=gfQWn7pB7fc
qVJZotvGzBg,PUBG MOBILE | Version 3.8 Is Coming Soon,2025-05-01T03:40:28+00:00,PT26S,40789,1347,100,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=qVJZotvGzBg
wPD3jfc6r6c,PUBG MOBILE x Attack On Titan | From the Devs! A Look Into Version 3.8,2025-04-30T04:00:21+00:00,PT11S,103745,1959,74,True,Attack on Titan,Anime,Global,Collaboration with Attack on Titan,0.85,rule,https://www.youtube.com/watch?v=wPD3jfc6r6c
FSiESA8H8KQ,PUBG MOBILE | WOW Star Show - Knight Queen,2025-04-30T01:40:39+00:00,PT2M24S,2967,111,32,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=FSiESA8H8KQ
odR2A2yE71g,PUBG MOBILE | See The Malus Majesty Brought To Life With Cosplay,2025-04-29T02:22:30+00:00,PT25S,9928,394,15,True,Cosplay,IP,Global,Collaboration with Cosplay,0.85,rule,https://www.youtube.com/watch?v=odR2A2yE71g
YzCWnmxkmkk,PUBG MOBILE | Rondo Strategy - Main Areas (Part 2),2025-04-28T23:42:24+00:00,PT1M3S,2447,75,2,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=YzCWnmxkmkk
Zld-j8ekofQ,PUBG MOBILE | Rondo Strategy - Stores,2025-04-28T20:00:38+00:00,PT59S,2628,69,11,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=Zld-j8ekofQ
5r9yjVTrVAo,PUBG MOBILE | Claim the Malus Majesty Gilt Set For as Low as 10 UC,2025-04-27T22:48:23+00:00,PT1M28S,4058,136,34,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=5r9yjVTrVAo
jp6FVCeD1cQ,PUBG MOBILE | Form Your Own Circus with the Malus Majesty Gilt Set,2025-04-26T19:49:27+00:00,PT54S,16246,196,26,True,the Malus Majesty Gilt Set,IP,Global,Collaboration with the Malus Majesty Gilt Set,0.85,rule,https://www.youtube.com/watch?v=jp6FVCeD1cQ
NY21a3SFV5s,PUBG MOBILE | Luminous Muse Gilt Set is Back For a Limited Time,2025-04-26T02:00:32+00:00,PT41S,14066,725,16,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=NY21a3SFV5s
8fGwJHTDAtQ,PUBG MOBILE | Be Mesmerized By The Malus Majesty,2025-04-25T04:00:33+00:00,PT37S,105739,506,14,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=8fGwJHTDAtQ
xfbmfAU3RFk,PUBG MOBILE | First Look At The Upcoming Upgradable Firearm Malus Majesty - M249,2025-04-23T00:49:14+00:00,PT14S,9158,258,7,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=xfbmfAU3RFk
Tu9nIW0X8ak,PUBG MOBILE | The Victor Method - Payload and Team Deathmatch,2025-04-22T23:05:25+00:00,PT1M35S,17485,452,62,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=Tu9nIW0X8ak
dtsxZ8sZ4kw,PUBG MOBILE | Claim The Fairy’s Gift,2025-04-22T18:30:30+00:00,PT50S,5569,255,41,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=dtsxZ8sZ4kw
tptqj-Nm3pY,PUBG MOBILE | Are You Fast Enough For The Conqueror Reflex Rank?,2025-04-22T16:30:27+00:00,PT7S,17052,360,80,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=tptqj-Nm3pY
u9B8sLPqN9E,PUBG MOBILE | Rondo Strategy - Exclusive Vehicles,2025-04-22T05:23:54+00:00,PT54S,3970,55,11,True,clusive Vehicles,IP,Global,Collaboration with clusive Vehicles,0.85,rule,https://www.youtube.com/watch?v=u9B8sLPqN9E
ztSI_5J6THA,PUBG MOBILE: All-Star Face Off | $10K USD Prize Pool and Massive UC Giveaway,2025-04-22T04:38:53+00:00,PT4H39M5S,19501,765,15,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=ztSI_5J6THA
zh0C7m28rKc,PUBG MOBILE | Rondo Strategy - Exclusive Items,2025-04-22T04:00:39+00:00,PT1M4S,2036,39,3,True,clusive Items,IP,Global,Collaboration with clusive Items,0.85,rule,https://www.youtube.com/watch?v=zh0C7m28rKc
XFmAFsRH2GU,PUBG MOBILE | New Gilt Set Malus Majesty Coming Soon,2025-04-22T03:15:21+00:00,PT13S,8982,176,11,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=XFmAFsRH2GU
eWuaxmkCn3g,PUBG MOBILE | PDP Anniversary Graffiti Recap,2025-04-21T18:45:30+00:00,PT1M10S,778472,205,12,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=eWuaxmkCn3g
TtNV1ESAopo,PUBG MOBILE x Godzilla | Dive In With The Godzilla and Burning Godzilla Costumes,2025-04-20T00:00:26+00:00,PT20S,31867,888,21,True,Godzilla,Movie,Global,Collaboration with Godzilla,0.85,rule,https://www.youtube.com/watch?v=TtNV1ESAopo
jOPz-U9r3Sw,PUBG MOBILE | Win Your Way With The Custom Crate,2025-04-19T12:21:40+00:00,PT1M19S,4686,117,16,True,The Custom Crate,IP,Global,Collaboration with The Custom Crate,0.85,rule,https://www.youtube.com/watch?v=jOPz-U9r3Sw
GY9Mv6O6wU8,PUBG MOBILE | Treasured Moments of PMRC Rondo Cup,2025-04-19T09:35:58+00:00,PT1M25S,8360,275,10,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=GY9Mv6O6wU8
73atInIc8Ok,PUBG MOBILE | Metro Royale: Big Loot Day 👀,2025-04-19T06:45:26+00:00,PT20S,7834,204,3,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=73atInIc8Ok
YOjuFwoAuug,PUBG MOBILE | Learn How YG Dominated the Rondo Cup,2025-04-19T04:02:30+00:00,PT1M8S,6174,209,4,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=YOjuFwoAuug
F_kbRw6wBzA,PUBG MOBILE x Godzilla | Bring The Heat With These Godzilla Items,2025-04-19T00:00:36+00:00,PT21S,24116,684,14,True,Godzilla,Movie,Global,Collaboration with Godzilla,0.85,rule,https://www.youtube.com/watch?v=F_kbRw6wBzA
h-WsaK5wwzs,PUBG MOBILE | Rondo’s Exclusive Weapons (Part 2),2025-04-16T21:15:44+00:00,PT1M8S,5751,116,13,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=h-WsaK5wwzs
5Ej0iLa9xAI,PUBG MOBILE | Rondo’s Exclusive Weapons (Part 1),2025-04-16T17:30:44+00:00,PT1M42S,3793,97,8,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=5Ej0iLa9xAI
_9xoCrm3tBw,PUBG MOBILE | Rondo’s Guards 💂 (Part 1),2025-04-15T22:45:45+00:00,PT1M37S,5903,113,8,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=_9xoCrm3tBw
v2acimca4GI,PUBG MOBILE | Rondo’s Guards💂 (Part 2),2025-04-15T06:57:32+00:00,PT2M10S,7958,121,11,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=v2acimca4GI
LIo7qaAWY_s,PUBG MOBILE | Rondo Strategy - Landing Spots (Part 2),2025-04-14T22:57:06+00:00,PT1M59S,2094,42,5,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=LIo7qaAWY_s
Gxtfv5l_L1Y,PUBG MOBILE | Rondo Strategy - Landing Spots (Part 1),2025-04-14T21:00:52+00:00,PT1M51S,3289,109,12,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=Gxtfv5l_L1Y
4iHg1lfIg6k,PUBG MOBILE x BUGATTI | The Elegance Of The Golden Pharaoh X-Suit and Bugatti La Voiture Noire,2025-04-14T01:00:22+00:00,PT21S,1025260,474,15,True,Bugatti,Brand,Global,Collaboration with Bugatti,0.85,rule,https://www.youtube.com/watch?v=4iHg1lfIg6k
LfjyF7rZ5dg,PUBG MOBILE x Godzilla | Grab Airdrops With Godzilla Buddies By Your Side,2025-04-14T00:00:58+00:00,PT28S,932586,375,16,True,Godzilla,Movie,Global,Collaboration with Godzilla,0.85,rule,https://www.youtube.com/watch?v=LfjyF7rZ5dg
ihE8u7F3oB8,[EN] 2025 PMGO Uzbekistan Main Event | Day 2 | PUBG MOBILE Global Open Uzbekistan,2025-04-13T17:21:01+00:00,PT7H20M47S,51886,886,10,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=ihE8u7F3oB8
slY8drYnZ1M,PUBG MOBILE x BUGATTI | Impress With The Iridescence X-Suit and Bugatti Veyron,2025-04-12T20:00:23+00:00,PT26S,856901,410,15,True,Bugatti,Brand,Global,Collaboration with Bugatti,0.85,rule,https://www.youtube.com/watch?v=slY8drYnZ1M
yh_rZse-a2k,[EN] 2025 PMGO Uzbekistan Main Event | Day 1 | PUBG MOBILE Global Open Uzbekistan,2025-04-12T19:07:42+00:00,PT7H46M35S,32566,582,0,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=yh_rZse-a2k
B3PEUrOJeuM,PUBG MOBILE | Claim These Amazing Rewards From The Bonus Pass,2025-04-12T16:30:27+00:00,PT54S,7636,221,10,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=B3PEUrOJeuM
FdTlCEnXEIQ,PUBG MOBILE x BUGATTI | Become Luxury With The Anukhra X-Suit and Bugatti Bolide,2025-04-12T01:00:24+00:00,PT19S,1176092,252,13,True,Bugatti,Brand,Global,Collaboration with Bugatti,0.85,rule,https://www.youtube.com/watch?v=FdTlCEnXEIQ
nYz8lX00Cgc,PUBG MOBILE x Godzilla | Experience The Action With The Godzilla Collaboration,2025-04-12T00:00:33+00:00,PT1M,792389,2576,5,True,Godzilla,Movie,Global,Collaboration with Godzilla,0.85,rule,https://www.youtube.com/watch?v=nYz8lX00Cgc
xkW87l38OSw,[EN] 2025 PMGO Uzbekistan Prelims | Day 2 | PUBG MOBILE Global Open Uzbekistan,2025-04-11T18:39:35+00:00,PT6H41M41S,20553,516,4,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=xkW87l38OSw
V2huTpeEdSQ,PUBG MOBILE | Download The Golden Pharaoh X-Suit Animated Wallpaper,2025-04-11T18:30:20+00:00,PT13S,9819,336,10,True,-Suit Animated Wallpaper,IP,Global,Collaboration with -Suit Animated Wallpaper,0.85,rule,https://www.youtube.com/watch?v=V2huTpeEdSQ
qXlA9BU2Wqc,PUBG MOBILE | Grab The Bonus Pass And Claim These Rewards,2025-04-11T02:45:15+00:00,PT13S,12092,461,12,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=qXlA9BU2Wqc
kUSzLoIE3cM,PUBG MOBILE | Download The Iridescence X-Suit Animated Wallpaper,2025-04-11T01:15:22+00:00,PT13S,11718,695,7,True,-Suit Animated Wallpaper,IP,Global,Collaboration with -Suit Animated Wallpaper,0.85,rule,https://www.youtube.com/watch?v=kUSzLoIE3cM
yzD1pBuNWA4,PUBG MOBILE | Check Out The New Anukhra X-Suit TikTok Filter,2025-04-10T22:30:29+00:00,PT43S,11594,681,11,True,-Suit TikTok Filter,IP,Global,Collaboration with -Suit TikTok Filter,0.85,rule,https://www.youtube.com/watch?v=yzD1pBuNWA4
LXmzpI2gHoM,PUBG MOBILE | 2025 PMGO Highlights,2025-04-10T21:20:38+00:00,PT1M40S,91803,212,5,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=LXmzpI2gHoM
92_9VSpmq8E,PUBG MOBILE | New Charming Cafe Objects Available Now ☕,2025-04-10T18:45:23+00:00,PT27S,47628,163,13,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=92_9VSpmq8E
BII_WZUUEFM,[EN] 2025 PMGO Uzbekistan Prelims | Day 1 | PUBG MOBILE Global Open Uzbekistan,2025-04-10T17:42:05+00:00,PT6H8M23S,20423,490,2,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=BII_WZUUEFM
zD3wOdeZ6dk,[EN] 2025 PMGO Uzbekistan Open Qualifiers Final | Day 1 | PUBG MOBILE Global Open Uzbekistan,2025-04-10T05:38:35+00:00,PT6H56M16S,32335,927,6,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=zD3wOdeZ6dk
MVx_ib-37lk,PUBG MOBILE | Download The Anukhra X-Suit Animated Wallpaper,2025-04-09T22:00:28+00:00,PT13S,11848,609,15,True,-Suit Animated Wallpaper,IP,Global,Collaboration with -Suit Animated Wallpaper,0.85,rule,https://www.youtube.com/watch?v=MVx_ib-37lk
huB9quF5J7k,PUBG MOBILE | Home Anniversary Event Still Going On,2025-04-09T20:45:23+00:00,PT24S,50458,286,15,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=huB9quF5J7k
V4Vz0OMFKS4,PUBG MOBILE x Godzilla | Unlock Exclusive Godzilla Figures at HOME,2025-04-09T00:00:39+00:00,PT36S,967458,14190,17,True,Godzilla,Movie,Global,Collaboration with Godzilla,0.85,rule,https://www.youtube.com/watch?v=V4Vz0OMFKS4
qnaU52f_2Pg,PUBG MOBILE | Experience Rondo’s Destructible Terrain,2025-04-08T18:30:44+00:00,PT1M32S,3933,142,19,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=qnaU52f_2Pg
9EIgoI8JcAw,PUBG MOBILE | Scavenge for Supplies 📦,2025-04-07T21:26:44+00:00,PT1M52S,2012,45,3,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=9EIgoI8JcAw
nfYu-iMG3qc,PUBG MOBILE | Pair Up With The Netherhound Buddy,2025-04-07T20:13:25+00:00,PT1M,10981,617,15,True,The Netherhound Buddy,IP,Global,Collaboration with The Netherhound Buddy,0.85,rule,https://www.youtube.com/watch?v=nfYu-iMG3qc
4138G2EiVOc,PUBG MOBILE | See The Anukhra X-Suit With Your Very Eyes,2025-04-07T18:45:27+00:00,PT18S,146360,802,16,True,-Suit With Your Very Eyes,IP,Global,Collaboration with -Suit With Your Very Eyes,0.85,rule,https://www.youtube.com/watch?v=4138G2EiVOc
7TPiw_HOuKY,PUBG MOBILE | Discounted First Draw and Guaranteed Rewards on X-Suits,2025-04-07T02:20:30+00:00,PT1M21S,3612,112,40,True,-Suits,IP,Global,Collaboration with -Suits,0.85,rule,https://www.youtube.com/watch?v=7TPiw_HOuKY
JmnhKbbZaOs,PUBG MOBILE | Check Out the 4v4 Popularity Battle Rewards,2025-04-06T22:46:16+00:00,PT30S,12341,596,6,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=JmnhKbbZaOs
V7KE8amaB7Q,PUBG MOBILE METRO ROYALE | What You Need To Know - Recommended Loadout For VSS,2025-04-06T20:20:33+00:00,PT28S,22496,586,12,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=V7KE8amaB7Q
l9MqCHYyivU,PUBG MOBILE | Witness The Return Of The Golden Pharaoh And Iridescence X-Suits,2025-04-06T17:15:23+00:00,PT50S,9879,613,5,True,-Suits,IP,Global,Collaboration with -Suits,0.85,rule,https://www.youtube.com/watch?v=l9MqCHYyivU
SxPhdgKgNvI,PUBG MOBILE METRO ROYALE | What You Need To Know - Recommended Loadout For MK14,2025-04-05T19:30:34+00:00,PT30S,62495,1852,44,True,,,,,0.3,rule_low_conf,https://www.youtube.com/watch?v=SxPhdgKgNvI
q08nosSBu4A,PUBG MOBILE | New Anukhra X-Suit Available Now,2025-04-05T05:15:36+00:00,PT1M37S,121434,732,49,True,-Suit Available Now,IP,Global,Collaboration with -Suit Available Now,0.85,rule,https://www.youtube.com/watch?v=q08nosSBu4A
WXs5jUp88Yo,PUBG MOBILE | Golden Pharaoh X-Suit and Iridescence X-Suit Have Returned,2025-04-05T03:00:32+00:00,PT37S,116260,629,33,True,-Suit and Iridescence X,IP,MENA,Collaboration with -Suit and Iridescence X,0.85,rule,https://www.youtube.com/watch?v=WXs5jUp88Yo
